,avg_memory_usage,avg_per_usage,kernel_cpu_usage,max_memory_usage,memory_cache,time_recorded,total_cpu_usage,user_cpu_usage
49,490790912,2789644479.3333335,16460000000,495144960,180224,2019-06-17T21:52:21.9960827Z,16737866876,140000000
50,491053056,2844900682.3333335,16790000000,495144960,180224,2019-06-17T21:52:23.0001266Z,17069404094,140000000
51,491053056,2901015502.8333335,17130000000,495144960,180224,2019-06-17T21:52:24.0072909Z,17406093017,140000000
52,491053056,2957337793.1666665,17500000000,495144960,180224,2019-06-17T21:52:25.0094972Z,17744026759,140000000
53,491053056,3011904079.3333335,17810000000,495144960,180224,2019-06-17T21:52:26.0143292Z,18071424476,140000000
54,495116288,3067675399.6666665,18160000000,495144960,180224,2019-06-17T21:52:27.026067Z,18406052398,140000000
55,503242752,3122810599.5,18490000000,503242752,180224,2019-06-17T21:52:28.0296903Z,18736863597,140000000
56,503242752,3178532983.8333335,18830000000,503242752,180224,2019-06-17T21:52:29.0345738Z,19071197903,140000000
57,503242752,3234591977.5,19170000000,503242752,180224,2019-06-17T21:52:30.0439414Z,19407551865,140000000
58,503242752,3291045748.1666665,19510000000,503242752,180224,2019-06-17T21:52:31.0492551Z,19746274489,140000000
59,503242752,3346831802.0,19850000000,503242752,180224,2019-06-17T21:52:32.0552135Z,20080990812,140000000
60,503242752,3401988700.0,20190000000,503242752,180224,2019-06-17T21:52:33.027788Z,20411932200,140000000
61,503242752,3457370617.5,20520000000,503242752,180224,2019-06-17T21:52:34.0329346Z,20744223705,140000000
62,503242752,3514306815.3333335,20870000000,503242752,180224,2019-06-17T21:52:35.0398826Z,21085840892,140000000
63,503635968,3569304766.5,21200000000,503635968,180224,2019-06-17T21:52:36.0420207Z,21415828599,140000000
64,503635968,3625011311.3333335,21530000000,503635968,180224,2019-06-17T21:52:37.0529511Z,21750067868,150000000
65,503635968,3680667707.5,21870000000,503635968,180224,2019-06-17T21:52:38.0562889Z,22084006245,150000000
66,503635968,3737398975.0,22200000000,503635968,180224,2019-06-17T21:52:39.064282Z,22424393850,150000000
67,503635968,3792306811.5,22530000000,503635968,180224,2019-06-17T21:52:40.066238Z,22753840869,150000000
68,503635968,3848345097.1666665,22910000000,503635968,180224,2019-06-17T21:52:41.0720409Z,23090070583,150000000
69,503623680,3903608587.1666665,23270000000,503635968,180224,2019-06-17T21:52:42.08389Z,23421651523,150000000
70,503623680,3959365345.5,23610000000,503635968,180224,2019-06-17T21:52:43.0902945Z,23756192073,150000000
71,503754752,4016021350.3333335,23950000000,503754752,180224,2019-06-17T21:52:44.0962465Z,24096128102,150000000
72,511881216,4071500267.8333335,24280000000,511881216,180224,2019-06-17T21:52:45.1028364Z,24429001607,150000000
73,511881216,4126660433.0,24610000000,511881216,180224,2019-06-17T21:52:46.1078258Z,24759962598,150000000
74,478625792,4183061991.3333335,24960000000,527872000,180224,2019-06-17T21:52:47.1169621Z,25098371948,150000000
75,478625792,4238429906.1666665,25290000000,527872000,180224,2019-06-17T21:52:48.1217302Z,25430579437,150000000
76,487800832,4293778287.1666665,25620000000,527872000,180224,2019-06-17T21:52:49.1251443Z,25762669723,150000000
77,495325184,4350979943.5,25940000000,527872000,180224,2019-06-17T21:52:50.1354617Z,26105879661,170000000
78,496111616,4406250245.0,26270000000,527872000,180224,2019-06-17T21:52:51.1411245Z,26437501470,170000000
79,497684480,4461497565.5,26600000000,527872000,180224,2019-06-17T21:52:52.1478145Z,26768985393,170000000
80,497684480,4517525896.166667,26930000000,527872000,180224,2019-06-17T21:52:53.1582397Z,27105155377,170000000
81,500699136,4574452190.833333,27270000000,527872000,180224,2019-06-17T21:52:54.1644262Z,27446713145,170000000
82,500699136,4629364998.0,27600000000,527872000,180224,2019-06-17T21:52:55.1665661Z,27776189988,170000000
83,500830208,4685598233.5,27930000000,527872000,180224,2019-06-17T21:52:56.178505Z,28113589401,170000000
84,500830208,4741817167.666667,28270000000,527872000,180224,2019-06-17T21:52:57.189452Z,28450903006,170000000
85,502927360,4796753753.5,28600000000,527872000,180224,2019-06-17T21:52:58.1919753Z,28780522521,170000000
86,506859520,4852642556.333333,28940000000,527872000,180224,2019-06-17T21:52:59.2005186Z,29115855338,170000000
87,506859520,4908664942.5,29270000000,527872000,180224,2019-06-17T21:53:00.2082371Z,29451989655,170000000
88,506859520,4964538686.333333,29620000000,527872000,180224,2019-06-17T21:53:01.2140273Z,29787232118,170000000
89,506859520,5020908229.5,29960000000,527872000,180224,2019-06-17T21:53:02.2188657Z,30125449377,170000000
90,507121664,5076802907.666667,30300000000,527872000,180224,2019-06-17T21:53:03.1960251Z,30460817446,170000000
91,507121664,5132020996.666667,30630000000,527872000,180224,2019-06-17T21:53:04.2022757Z,30792125980,170000000
92,507121664,5187840027.333333,30970000000,527872000,180224,2019-06-17T21:53:05.2078072Z,31127040164,170000000
93,507121664,5243258598.666667,31310000000,527872000,180224,2019-06-17T21:53:06.2139585Z,31459551592,170000000
94,511184896,5299211608.666667,31660000000,527872000,180224,2019-06-17T21:53:07.2206341Z,31795269652,170000000
95,519180288,5355435494.166667,32000000000,527872000,180224,2019-06-17T21:53:08.2268986Z,32132612965,170000000
96,519180288,5410456941.333333,32330000000,527872000,180224,2019-06-17T21:53:09.2292748Z,32462741648,170000000
97,519180288,5466916708.166667,32680000000,527872000,180224,2019-06-17T21:53:10.2402128Z,32801500249,170000000
98,519180288,5522516506.5,33010000000,527872000,180224,2019-06-17T21:53:11.2464705Z,33135099039,170000000
99,519159808,5578079304.333333,33340000000,527872000,180224,2019-06-17T21:53:12.2538739Z,33468475826,170000000
100,519159808,5634215555.166667,33700000000,527872000,180224,2019-06-17T21:53:13.260768Z,33805293331,170000000
101,519159808,5689670850.666667,34020000000,527872000,180224,2019-06-17T21:53:14.2663404Z,34138025104,170000000
102,519159808,5744845806.166667,34330000000,527872000,180224,2019-06-17T21:53:15.2730841Z,34469074837,170000000
103,519159808,5801147785.333333,34660000000,527872000,180224,2019-06-17T21:53:16.2784442Z,34806886712,170000000
104,519684096,5857176873.5,34980000000,527872000,180224,2019-06-17T21:53:17.2871139Z,35143061241,170000000
105,519684096,5912854284.333333,35330000000,527872000,180224,2019-06-17T21:53:18.2934559Z,35477125706,170000000
106,519684096,5968587893.5,35670000000,527872000,180224,2019-06-17T21:53:19.2998157Z,35811527361,170000000
107,519684096,6024236110.0,36000000000,527872000,180224,2019-06-17T21:53:20.306694Z,36145416660,170000000
108,519684096,6079916969.666667,36340000000,527872000,180224,2019-06-17T21:53:21.3131164Z,36479501818,170000000
109,519684096,6135877842.5,36680000000,527872000,180224,2019-06-17T21:53:22.324702Z,36815267055,170000000
110,519684096,6191812406.0,37010000000,527872000,180224,2019-06-17T21:53:23.3308951Z,37150874436,170000000
111,519684096,6247736621.333333,37340000000,527872000,180224,2019-06-17T21:53:24.3373473Z,37486419728,170000000
112,519815168,6302819904.0,37670000000,527872000,180224,2019-06-17T21:53:25.3394978Z,37816919424,170000000
113,527810560,6359004786.5,38010000000,527872000,180224,2019-06-17T21:53:26.3463327Z,38154028719,170000000
114,527810560,6415107554.333333,38340000000,527872000,180224,2019-06-17T21:53:27.3556801Z,38490645326,170000000
115,543932416,6470673612.5,38670000000,543932416,180224,2019-06-17T21:53:28.3625474Z,38824041675,180000000
116,543932416,6526602747.0,39010000000,543932416,180224,2019-06-17T21:53:29.3662075Z,39159616482,180000000
117,543932416,6582108289.5,39340000000,543932416,180224,2019-06-17T21:53:30.3704419Z,39492649737,180000000
118,543932416,6637951261.666667,39670000000,543932416,180224,2019-06-17T21:53:31.3789145Z,39827707570,180000000
119,543932416,6693867268.0,40010000000,543932416,180224,2019-06-17T21:53:32.3877615Z,40163203608,180000000
120,543932416,6749107006.666667,40350000000,543932416,180224,2019-06-17T21:53:33.3558733Z,40494642040,180000000
121,543850496,6805511830.666667,40680000000,543932416,180224,2019-06-17T21:53:34.3628697Z,40833070984,180000000
122,543850496,6860610285.666667,41000000000,543932416,180224,2019-06-17T21:53:35.369147Z,41163661714,190000000
123,543850496,6917000628.333333,41330000000,543932416,180224,2019-06-17T21:53:36.3760766Z,41502003770,190000000
124,543850496,6972201275.333333,41660000000,543932416,180224,2019-06-17T21:53:37.3882354Z,41833207652,190000000
125,543850496,7026728567.5,41980000000,543932416,180224,2019-06-17T21:53:38.3902756Z,42160371405,190000000
126,543850496,7083821008.833333,42320000000,543932416,180224,2019-06-17T21:53:39.401123Z,42502926053,190000000
127,543850496,7139129527.0,42660000000,543932416,180224,2019-06-17T21:53:40.4077288Z,42834777162,190000000
128,543850496,7195207443.5,42990000000,543932416,180224,2019-06-17T21:53:41.4138814Z,43171244661,190000000
129,543850496,7250482055.5,43330000000,543932416,180224,2019-06-17T21:53:42.4163748Z,43502892333,190000000
130,543850496,7307786637.166667,43680000000,543932416,180224,2019-06-17T21:53:43.4245872Z,43846719823,190000000
131,543850496,7391391252.833333,44160000000,543932416,180224,2019-06-17T21:53:44.4333315Z,44348347517,190000000
132,544899072,7474457458.5,44650000000,544899072,180224,2019-06-17T21:53:45.4358803Z,44846744751,190000000
133,544899072,7557307642.333333,45150000000,544899072,180224,2019-06-17T21:53:46.4412913Z,45343845854,190000000
134,544899072,7641400051.166667,45650000000,544899072,180224,2019-06-17T21:53:47.4517219Z,45848400307,190000000
135,544899072,7724784310.666667,46150000000,544899072,180224,2019-06-17T21:53:48.4539138Z,46348705864,190000000
136,544899072,7808364965.0,46650000000,544899072,180224,2019-06-17T21:53:49.4588457Z,46850189790,190000000
137,544899072,7891902286.833333,47150000000,544899072,180224,2019-06-17T21:53:50.4635755Z,47351413721,190000000
138,544899072,7974990927.333333,47650000000,544899072,180224,2019-06-17T21:53:51.4675027Z,47849945564,190000000
139,544899072,8058196206.5,48150000000,544899072,180224,2019-06-17T21:53:52.4696457Z,48349177239,190000000
140,544899072,8141845122.333333,48650000000,544899072,180224,2019-06-17T21:53:53.4764764Z,48851070734,190000000
141,544899072,8225576966.5,49150000000,544899072,180224,2019-06-17T21:53:54.480497Z,49353461799,190000000
142,544899072,8309484151.333333,49660000000,544899072,180224,2019-06-17T21:53:55.4836157Z,49856904908,190000000
143,544899072,8393466179.5,50160000000,544899072,180224,2019-06-17T21:53:56.4913151Z,50360797077,190000000
144,545685504,8475119849.5,50650000000,545685504,180224,2019-06-17T21:53:57.4938827Z,50850719097,190000000
145,561676288,8560306218.666667,51150000000,561676288,180224,2019-06-17T21:53:58.4999624Z,51361837312,190000000
146,561676288,8643506409.833334,51650000000,561676288,180224,2019-06-17T21:53:59.5041927Z,51861038459,190000000
147,494706688,8727267224.0,52140000000,593788928,180224,2019-06-17T21:54:00.5095868Z,52363603344,210000000
148,494706688,8810073952.0,52630000000,593788928,180224,2019-06-17T21:54:01.5116696Z,52860443712,210000000
149,494706688,8893233437.166666,53130000000,593788928,180224,2019-06-17T21:54:02.4835456Z,53359400623,210000000
150,494706688,8976565889.0,53630000000,593788928,180224,2019-06-17T21:54:03.4888372Z,53859395334,210000000
151,465592320,9060059803.666666,54110000000,593788928,180224,2019-06-17T21:54:04.4929058Z,54360358822,240000000
